clause,label
벽에 못을 하나라도 박을 경우 퇴거 시 거실 도배 비용을 배상한다.,1
주인은 주택 관리상 순찰을 위해 세입자 부재 시에도 마스터키로 들어온다.,1
세입자 외에 친구나 친척 등 지인의 주택 내 숙박은 절대 허용하지 않는다.,1
건물 매매 시 세입자는 임대인의 이사 요청에 따라 즉시 집을 비워준다.,1
세입자는 인테리어 비용이나 유익비를 집주인에게 일체 달라고 하지 않는다.,1
월세를 단 하루라도 밀리면 다음 달에 지연 이자 20%를 더해서 보낸다.,1
방에 생기는 모든 결로와 곰팡이는 세입자의 환기 부족 책임으로 한다.,1
에어컨 실외기 설치를 위한 외벽 타공은 어떠한 경우에도 절대 불가하다.,1
임대인은 보안을 위해 세입자 현관문 앞에 CCTV를 상시 켜둘 수 있다.,1
계약 1년 후 집주인이 월세 인상을 요구하면 조건 없이 수용하기로 한다.,1
퇴거 시 퇴실 청소비 20만 원을 임대인에게 무조건 현금 지급한다.,1
세입자는 사는 동안 집에 하자가 나도 주인에게 고쳐달라 하지 않는다.,1
본 주택에서는 주거 외에 컴퓨터를 쓰는 모든 재택근무를 금지한다.,1
세입자의 이직이나 전화번호 변경은 즉시 서류를 떼서 주인에게 낸다.,1
은행 대출 이자가 오르면 주인은 그만큼 월세를 올려 받을 수 있다.,1
"임차인은 주택 소유주가 건물을 매매하기 위해 공인중개사와 동행하여 방문을 요청하거나, 임대차 종료 전 새로운 세입자 후보군에게 주택 내부를 공개하고자 할 때, 주말이나 늦은 저녁 시간 등 사생활을 불문하고 항시 응한다.",1
"본 계약 주택의 관리비는 실제 사용량과 무관하게 매월 정액 20만 원으로 고정하여 임대인에게 지급하기로 하며, 임대인은 그 관리비의 명확한 지출 내역이나 증빙 영수증을 임차인에게 별도로 제공하거나 고지할 의무가 없다.",1
"임차인은 주택 내부에 어떠한 종류의 생물이나 반려동물도 반입하거나 사육할 수 없으며, 만약 임대인의 허락 없이 동물을 키우다 적발되는 경우에는 즉시 임대차 계약이 해지되고 위약금으로 보증금의 10%를 몰수당하기로 한다.",1
"임차인이 임대차 기간 동안 거주하면서 발생하는 주택 내부의 시설물 파손, 즉 보일러의 오작동, 배관의 막힘, 에어컨의 고장, 가전제품의 수리 등 모든 유지 보수 비용은 발생 원인에 관계없이 전적으로 임차인이 해결하기로 한다.",1
"임차인은 본 계약을 체결한 이후에는 계약 만료일 전까지 어떠한 개인 사정으로도 중도 계약 해지를 주장할 수 없으며, 만약 부득이하게 만료 전 이사를 나가야 할 때는 계약 잔여 기간 동안 발생하는 월세를 위약금으로 선납한다.",1
"임차인은 거주하는 동안 방이나 거실 벽면에 액자나 시계를 걸기 위한 아주 작은 크기의 못박기 행위도 일체 할 수 없으며, 만약 퇴거 시 벽면에 인위적인 타공 자국이 단 한 개라도 있을 시에는 해당 방 전체의 도배 비용을 부담한다.",1
"임대인은 건물의 화재 예방 및 불법 시설물 설치 여부를 감독하기 위한 목적으로, 임차인이 주택 내부에 거주하고 있지 않은 부재중 시간이라 하더라도 별도의 사전 유선 통보 없이 마스터키를 사용하여 상시 출입할 수 있다.",1
"본 임대차 계약 주택에는 임대차 계약서상에 명시된 임차인 본인 이외의 타인은 단 하루도 거주하거나 숙박할 수 없으며, 부모나 형제 등 가족이 방문하여 2일 이상 체류하는 경우에도 임대인의 사전 승인을 얻고 추가 차임을 낸다.",1
"임차 주택의 매매 계약이 체결되어 소유주가 변경되는 경우, 임차인은 새로운 매수인의 실거주 계획이나 계약 종료 요구가 있을 때는 본인의 자여 계약 기간이 많이 남아있더라도 즉시 이의 없이 주택을 비워주고 퇴거 조치에 응한다.",1
"임차인은 임대차 기간 중 주택의 가치를 높이기 위하여 부착한 조명 기구나 선반 등 시설물 비용은 물론이고, 민법상 보장되는 필요비 및 유익비의 상환 청구권을 임대인에게 어떠한 명목으로도 일체 요구하거나 주장하지 않는다.",1
"임차인이 매월 지급하는 월 차임을 약정된 기일보다 하루라도 늦게 입금하는 경우, 임대인은 연체된 월세 금액에 대하여 금융권 평균을 초과하는 연 25%의 지연 손해금을 일할 계산하여 임차인에게 즉각 청구할 수 있도록 약정한다.",1
"주택 내부의 방이나 베란다 벽면에 발생하는 결로 현상과 그로 인한 도배지 변색, 곰팡이 번식 등 모든 건물 내 위생 저해 하자는 임차인의 상시 환기 의무 소홀로 전제하며, 퇴거 시 임차인의 비용으로 전면 재시공 조치한다.",1
"임차인은 거실이나 방에 에어컨을 신규로 설치하고자 할 때, 주택 외부 콘크리트 벽면에 실외기 연결을 위한 배관 타공 공사를 절대 할 수 없으며, 기설치된 구멍이 없는 경우 에어컨 사용을 포기하거나 창문형 제품만 쓴다.",1
"임대인은 주택이 포함된 건물의 공용 복도 및 임차인의 현관문 입구 바로 위쪽 천장에 보안 카메라 CCTV를 임차인의 사전 승인 없이 임의로 설치하여 녹화할 수 있으며, 임차인은 개인정보 침해 등을 이유로 철거 조치를 요구할 수 없다.",1
"임차인은 계약 체결일로부터 1년이 경과하는 시점에 임대인이 물가 상승 및 부동산 공시지가 변동을 이유로 보증금이나 월세를 현재 금액의 10% 수준으로 인상해 달라고 요구하는 경우, 거부권 없이 이에 무조건 전적으로 동의한다.",1
"임대차 계약이 기간 만료 등으로 종료되어 임차인이 퇴거할 때, 주택 내부의 청결한 위생 상태를 원상복구한다는 명목으로 전문 청소 업체의 입주 청소 비용 정액 25만 원을 임대인에게 무조건 현금으로 현장에서 바로 지급한다.",1
"임차인은 본 임대차 계약 기간 동안 주택 내부의 보일러가 노후되어 가동이 중단되거나 수도꼭지에서 물이 새는 등 어떠한 건물의 하자가 발생하더라도, 집주인에게 수선을 요구하지 않고 본인 비용으로 직접 수리하기로 확약한다.",1
"임차인은 본 임대차 목적물을 오직 순수한 주거 용도로만 평온하게 사용하여야 하므로, 집 안에서 PC를 활용한 IT 프리랜서 개인 업무를 보거나 블로그 마케팅, 소규모 인터넷 쇼핑몰 관련 사무를 보는 재택 행위를 전면 금지한다.",1
"임차인은 본인의 연락처 핸드폰 번호나 직장의 직급, 부서 변동, 혹은 비상 연락망의 연락처가 바뀔 경우, 변경이 일어난 당일 즉시 임대인에게 관련 사실을 증명할 수 있는 서류를 구비하여 서면이나 문자로 제출하여야 한다.",1
"임대인은 본 임대차 주택을 취득하기 위해 은행에서 실행한 담보대출의 기준 금리가 인상되어 매월 지출되는 이자 비용이 늘어날 경우, 그 늘어난 이자 비용의 금액만큼 임차인의 월 차임을 즉시 추가 인상하여 청구할 수 있다.",1
세입자는 매수인 방문 시 주말 심야 불문 집을 상시 보여준다.,1
상세 내역 없는 월 정액 관리비 35만 원을 무조건 입금한다.,1
애완동물 적발 시 세입자는 조건 없이 당일 퇴거하기로 한다.,1
집 안의 모든 기기 고장 수리는 세입자가 독자적으로 부담한다.,1
중도 퇴거 시 남은 계약 기간의 월세를 위약금으로 전액 낸다.,1
벽면에 미세한 못 자국이라도 나면 방 전체 도배비를 물어낸다.,1
주인은 언제든 예고 없이 마스터키로 세입자 방에 들어올 수 있다.,1
세입자 외 타인의 숙박은 일체 금지하며 위반 시 벌금을 낸다.,1
집이 매매되면 세입자는 잔여 기간 상관없이 즉시 방을 비운다.,1
퇴거 시 집주인에게 필요비나 유익비 청구를 일체 하지 않는다.,1
월세가 하루라도 연체되면 연 30%의 지연이자를 붙여 지급한다.,1
벽면 타공은 절대 불가하며 에어컨 추가 설치는 허용 안 한다.,1
주인은 세입자 현관 앞에 동의 없이 CCTV를 달아 볼 수 있다.,1
1년 지나 주인의 월세 10% 인상 요구가 있으면 무조건 따른다.,1
이사 갈 때 실내 청소비 30만 원을 무조건 집주인에게 준다.,1
사는 동안 발생하는 주택 하자는 세입자가 알아서 고쳐 쓴다.,1
주택 내에서 컴퓨터를 쓰는 모든 재택근무 활동을 금지한다.,1
번호가 바뀌면 당일로 주인에게 서류를 내고 보고해야 한다.,1
대출 금리가 오르면 주인은 월세를 즉시 인상하여 청구한다.,1
"임차인은 주택 소유주가 건물을 매매하기 위해 부동산 중개업자와 동행하여 주택의 내부 상태를 확인하고자 하거나, 계약 만료 전 새로운 임차인을 구하기 위해 집을 보여줄 것을 요청할 시, 요일과 시간을 불문하고 즉시 응해야 한다.",1
"본 계약 주택의 관리비는 실제 사용 내역에 대한 정산이나 별도의 영수증 발행 없이 매월 정액 25만 원을 임대인에게 무조건 지급하기로 하며, 임차인은 관리비의 세부 지출 처처나 증빙자료에 대해 일체의 이의를 제기하지 않는다.",1
"임차인은 주택 내부에 어떠한 종류의 반려동물(강아지, 고양이, 햄스터 등 소형 동물 포함)도 동반하거나 기를 수 없으며, 만약 이를 위반하여 사육하다 적발될 경우에는 그 즉시 계약이 자동 해지되고 즉각 퇴거 조치에 응하기로 한다.",1
"임차인이 임대차 기간 동안 거주하면서 발생하는 주택 내부의 모든 시설물 고장, 예컨대 보일러의 부품 마모, 싱크대 배관의 누수, 에어컨 냉매 부족 및 기기 고장 등 일체의 수리 및 교체 비용은 원인 불문하고 임차인이 전액 부담한다.",1
"임차인은 본 임대차 계약을 체결한 이후에는 계약 만료일 전까지 어떠한 개인 사정이나 직장 이전 등의 사유로도 중도 계약 해지를 주장할 수 없으며, 만약 중도 퇴거하게 될 경우에는 잔여 기간 동안 발생하는 월세를 위약금으로 지불한다.",1
"임차인은 거주하는 동안 방이나 거실 벽면에 달력이나 시계를 걸기 위한 작은 크기의 못박기 행위도 일체 할 수 없으며, 퇴거 시 벽면에 타공 자국이나 흔적이 발견될 경우에는 해당 면이 포함된 방 전체 공간의 재도배 비용을 배상한다.",1
"임차인은 임대차 기간 중 주택의 가치를 증진시키기 위하여 지출한 인테리어 비용이나 유익비는 물론이고, 민법상 보장되는 필요비의 상환 청구권을 임대인에게 어떠한 명목으로도 일체 주장하거나 법적으로 청구하지 않기로 사전 서약한다.",1
집 안의 모든 기기 고장 수리는 세입자가 전액 부담하여 고친다.,1
세입자는 매수인 방문 시 요일 무관 상시 집을 열어준다.,1
애완동물 키우다 적발 시 세입자는 당일 퇴거한다.,1
집 안의 모든 시설 수리비는 임차인이 부담해 고친다.,1
세입자 외 타인의 숙박은 일체 허용하지 않는다.,1
1년 지나 주인인 월세 10% 인상을 요구하면 따른다.,1
임차인은 새로운 세입자가 입주하기 전까지 부동산 거래 활성화를 위해 매주 토요일 오후 2시부터 6시 사이에는 사생활 제한에 이의를 제기하지 않고 집을 항시 개방해야 한다.,1
"매월 부과되는 통합 관리비 명목의 45만 원은 정액으로 간주하여 임대인에게 선불로 입금하되, 세부 영수증 청구나 정산 내역 요구는 상호 하지 않기로 조율한다.",1
"주택 내 세탁기, 냉장고 등 빌트인 가전제품 세트가 자연 노후화로 고장 나 수리가 필요할 경우, 최초 1회에 한해 집주인이 지원하며 이후 비용은 전액 세입자가 부담한다.",1
"임차인의 피치 못할 가사 사정이나 해외 이주로 인해 임대차 계약 기간 도중 해지를 요청할 시, 보증금 총액의 15%를 위약금 명목으로 임대인에게 공제한 후 반환한다.",1
"인테리어 목적의 선반 부착이나 시계 장착을 위한 타공은 개수와 상관없이 일체 금지되며, 퇴거 시 미세한 흔적이라도 있을 경우 거실 전체 실크 도벽 교체 비용을 변상한다.",1
임대인은 건물 내부 위생 및 시설 안전 점검을 이유로 격월 첫째 주 화요일 낮 시간에 세입자 부재중이더라도 마스터키를 이용해 출입 및 순찰을 할 수 있다.,1
"본 주택에는 계약 당사자 1인 외에 친인척이나 친구 등 지인이 방문하여 연속 48시간을 초과하여 체류하거나 숙박하는 행위를 금하며, 위반 시 일할 계산된 월세를 가산한다.",1
건물의 매매 계약이 체결될 경우 임차인은 본인의 잔여 임대차 기간에 상관없이 새로운 매수인의 입주 일정에 맞춰 최소 3개월 이내에 조건 없이 퇴거하기로 확약한다.,1
"세입자가 주거 편의를 위해 자비로 베란다 창문에 단열 필름을 시공하거나 바닥 타일을 교체하더라도, 퇴거 시 유익비나 필요비 등 비용 상환 청구는 일체 청구할 수 없다.",1
"월세 지급일 기준으로 단 2일이라도 입금이 지연될 경우, 임대인은 지체된 일수에 대하여 연 28%의 고율 지연손해금을 일할 계산하여 다음 달 차임에 합산 청구한다.",1
겨울철 외벽 배관의 결로 현상이나 장마 기간 내부에 발생하는 곰팡이 및 벽지 뜸 하자는 세입자의 상시 환기 의무 소홀 책임으로 간주하여 자비로 도배를 보수한다.,1
"실내 공간에 에어컨 배관을 통과시키기 위한 벽면 타공 공사는 원천적으로 불가하며, 임차인은 벽을 훼손하지 않는 창문형 에어컨이나 이동식 냉방 기기만 사용해야 한다.",1
건물 전용 주차장의 보안 및 외부 차량 통제를 위해 임대인은 세입자의 동의 없이 현관문 방향 복도 천장에 사설 CCTV를 설치하여 상시 모니터링할 수 있다.,1
"물가 변동 및 공시지가 상승을 감안하여 계약 체결 후 1년이 지나 재계약서를 작성할 때, 임대인이 보증금 8% 인상을 요구하면 임차인은 이의 없이 수용하기로 서약한다.",1
임대차 계약 만료로 퇴거 시 다음 임차인을 위한 실내 위생 확보 차원에서 전문 청소 업체의 입주 청소 정액 비용 25만 원을 보증금 반환 시 무조건 차감한다.,1
"주택 내부의 싱크대 수전 교체, 전등 안정기 교환, 도어록 배터리 방전 등 거주 중 발생하는 소규모 하자는 임대인에게 접수하지 않고 임차인이 직접 고쳐 쓴다.",1
"본 임대차 목적물은 순수한 주거 전용 용도로만 제한되므로, 집 안에서 컴퓨터를 활용한 프리랜서 번역 업무나 소규모 온라인 쇼핑몰 상담 등의 재택 활동을 일체 금지한다.",1
"세입자의 이직, 휴학, 또는 비상 연락처 변경 등 신상에 변동 사항이 발생한 경우, 해당 사유 발생일로부터 5일 이내에 증빙 서류를 첨부하여 주인에게 서면 보고한다.",1
"주택 담보 대출의 시중 금리가 인상되어 임대인의 매월 이자 부담이 커질 경우, 임대인은 인상된 이자 금액의 절반만큼 월 차임을 즉시 추가 인상하여 청구할 수 있다.",1
"임차인은 이웃 간 소음 분쟁 예방을 위해 실내에서 슬리퍼를 필수로 착용해야 하며, 야간 10시 이후 샤워나 세탁기 가동으로 민원 발생 시 즉시 해지 사유가 된다.",1
"본 계약에 따른 임대차 목적물의 주차 공간은 건물 사정상 임대인이 지정하는 특정 요일에만 제한적으로 이용할 수 있으며, 주차난으로 인한 불편은 세입자가 감수한다.",1
"임차인이 월 차임을 연속으로 연체하여 2개월분에 달할 경우 기한의 이익을 상실하며, 임대인은 계약 해지 통보와 동시에 보증금에서 매달 5%의 위약벌을 추가 공제한다.",1
"주택 내 옵션으로 제공된 인덕션이나 하이라이트 상판에 미세한 스크래치나 변색이 발생할 경우, 소모성 마모라 하더라도 퇴거 시 상판 전체 교체 비용을 세입자가 부담한다.",1
임대인은 건물의 외관 미관을 유지하기 위하여 베란다 외벽 쪽 창문에 세입자가 임의로 커튼이나 블라인드를 설치하는 행위를 제한할 수 있으며 승인된 제품만 허용한다.,1
계약 만료 전 임차인의 변심으로 해지할 때 발생하는 공인중개사 중개보수는 부동산 관례와 상관없이 신규 임차인 분과 임대인 부담 분까지 퇴거자가 전액 독박 부담한다.,1
반려동물은 크기나 종류를 불문하고 일체 사육할 수 없으며 동반 입실도 금지한다.,1
집이 매매될 때 세입자는 사생활을 주장하지 않고 방문객에게 집을 오픈한다.,1
매달 청구되는 정액 관리비 30만 원은 세부 사용 영수증 없이 집주인에게 송금한다.,1
보일러를 포함한 주택 내 모든 가전 부품 고장 수리비는 세입자가 전액 지불한다.,1
중도 해지 시 세입자는 남은 계약 개월 수의 월 차임을 위약금으로 낸다.,1
벽면에 액자 설치용 못을 단 한 개라도 박으면 도배 전체를 새로 해준다.,1
주인은 시설 점검을 위해 세입자 부재 시에도 비상 키로 출입할 수 있다.,1
지인의 주택 내 숙박은 일체 불허하며 적발 시 가산 월세 10만 원을 부과한다.,1
소유주 변경 시 임차인은 계약 기간이 남아도 주인의 퇴거 요청에 응한다.,1
퇴거 시 인테리어 시설비나 필요비 등 비용 상환은 집주인에게 요구하지 않는다.,1
월세가 단 하루라도 지연되면 다음 달 납부 시 연체료 20%를 추가한다.,1
벽면 타공은 절대 금지되며 에어컨은 창문형 제품 외에는 설치할 수 없다.,1
주인은 건물 보안을 위해 세입자 현관 앞 복도에 CCTV를 달아 볼 수 있다.,1
1년 지난 시점에 주인이 차임 10% 인상을 요구하면 이의 없이 수용한다.,1
퇴거할 때 퇴실 청소비 정액 20만 원을 집주인 계좌로 무조건 입금한다.,1
거주 중에 발생하는 자잘한 주택 하자는 세입자가 알아서 고쳐 부착한다.,1
본 주택 내에서는 컴퓨터를 사용하는 모든 프리랜서 재택근무를 금지한다.,1
전화번호나 직장 정보가 바뀌면 당일 서류를 떼서 주인에게 보고한다.,1
대출 금리가 변동되면 집주인은 증가한 이자만큼 월세를 올릴 수 있다.,1
층간소음 방지를 위해 실내 매트를 세입자 부담으로 전체 시공해야 한다.,1
지정된 주차 구역 외의 주차 불편에 대해서는 일체 민원을 제기하지 않는다.,1
옵션 가전의 단순 변색도 임차인의 관리 부실로 보고 원상태로 변상한다.,1
베란다 창문에 시트지나 스티커를 붙이는 행위를 외관상 전면 제한한다.,1
중도 퇴거 시 쌍방 부동산 중개수수료를 나가는 세입자가 모두 부담한다.,1
"새로운 세입자 유치를 위하여 계약 만료 3개월 전부터는 부동산 방문 요청이 있을 시, 평일 저녁이나 늦은 심야를 막론하고 항시 집을 보여주는 것에 협조한다.",1
"인터넷, 수도요금, 청소비 등이 포함된 정액 관리비 28만 원은 매달 월세와 함께 선불 입금하며, 임대인은 개별 사용량에 대한 정산 내역을 별도로 제공하지 않는다.",1
싱크대 배수구의 막힘이나 배수관 노후로 인한 미세한 누수 및 부품 교체 등 주방 시설에서 발생하는 모든 유지 수선 비용은 사용자인 임차인이 전액 부담하여 해결한다.,1
"임차인의 일방적인 변심으로 인해 임대차 기간 도중에 이사를 나가게 될 경우, 해지 시점과 무관하게 계약 당시 책정한 전체 보증금의 5%를 중도해지 위약금으로 차감한다.",1
"실내 가구 배치를 위해 벽면에 꼭 필요한 타공을 하거나 접착성 고리를 부착하는 행위를 금하며, 이를 위반하여 자국이 남을 시 방 전체 도배를 임차인 비용으로 시공한다.",1
"임대인은 건물의 누수 방지 및 화재 예방 등 긴급 상황 점검을 목적으로, 임차인의 부재 여부와 상관없이 마스터키를 사용하여 주택 내부에 수시로 출입하여 점검할 수 있다.",1
"본 주택은 쾌적한 주거 환경 유지를 위해 주거용 목적 외 동거인의 상주를 제한하며, 직계가족 외의 지인이 5일 이상 체류할 경우 추가 거주 인원으로 보아 차임을 증액한다.",1
"임대차 목적물 건물의 재건축이나 매매가 확정되어 임대인이 퇴거를 요청할 경우, 임차인은 계약 기간이 남아있더라도 통보를 받은 날로부터 4개월 이내에 집을 명도한다.",1
"임차인이 입주 후 주방 후드나 화장실 환풍기 성능 개선을 위해 자비로 양질의 시설물을 설치하더라도, 퇴거 시 임대인에게 필요비 및 유익비 상환 청구를 할 수 없다.",1
"월세 납부일 기준으로 약정 기일을 넘겨 연체가 발생할 시, 연체된 차임 원금에 대해 금융권 연체 이율을 상위하는 연 24%의 지연손해금을 일할 계산하여 수령한다.",1
"겨울철 실내 안방이나 베란다 벽면에 발생하는 결로 및 곰팡이 현상은 임차인의 생활 환기 소홀로 간주하며, 이에 따른 보수 및 재도배 비용은 임차인이 책임진다.",1
"에어컨 실외기 연결을 위한 주택 외벽의 신규 타공 공사는 건물 외관 손상을 이유로 전면 금지하며, 임차인은 기설치된 배관 구멍이 없으면 이동식 냉방기만 구비한다.",1
"방범 및 사생활 안전을 위한 건물 공용부 관리 목적으로, 임대인은 임차인의 별도 동의가 없더라도 현관문 바로 위 천장에 사설 안전 카메라를 설치하여 녹화할 수 있다.",1
"주변 부동산 시세 등락 및 물가 변동 추이를 반영하여 계약 체결 후 1년이 도래하는 시점에, 임대인이 요구하는 7% 이내의 보증금 인상안에 임차인은 조건 없이 합의한다.",1
계약 종료로 이사를 나갈 시 주택 내부 원상복구 점검과 전문 소독 처리를 위한 퇴실 청소비 정액 20만 원은 임차인이 부담하며 보증금 반환 시 현장에서 공제한다.,1
"거실 전등 안의 안정기 교체, 방문 손잡이 헐거워짐 수리, 욕실 변기 커버 파손 등 일상적인 거주 중 발생하는 소형 소모성 수선은 임차인의 비용으로 직접 이행한다.",1
본 임대차 목적물은 주거 전용 공간이므로 집 내부에서 컴퓨터를 활용하여 상업적인 쇼핑몰 문의 상담을 하거나 유튜브 영상 편집 등 일체의 수익형 재택 업무를 금한다.,1
"임차인의 핸드폰 번호 변경, 이직으로 인한 직장명 및 직장 주소지의 변동이 발생한 경우, 계약의 원활한 유지를 위해 7일 이내에 임대인에게 변경 서류를 제출한다.",1
"은행에서 실행한 주택 담보 대출의 기준 변동 금리가 인상되어 임대인의 이자 납부액이 증가하면, 그 인상분만큼 월세를 즉시 동반 조정하여 청구할 수 있음에 동의한다.",1
"야간 시간대 소음 민원 방지를 위하여 실내에서는 반드시 두꺼운 거실화를 착용해야 하며, 이웃 세대로부터 층간소음 항의가 3회 이상 접수될 시 즉시 계약을 해지한다.",1
"본 건물의 주차 구역은 공간이 협소하여 세입자당 주 3회 지정일에만 야간 주차가 가능하며, 이로 인한 외부 주차 비용 등 불편은 임차인이 스스로 감수하고 감내한다.",1
"월 차임을 연속하여 2기 이상 연체할 경우 임차인은 기한의 이익을 상실하며, 임대인은 즉시 계약 해지를 통보하고 보증금 잔액에서 연체 총액의 10%를 위약벌로 공제한다.",1
"주택에 옵션으로 포함된 전자레인지, 인덕션 등 가전제품 유리에 스크래치나 가벼운 탈색이 생길 경우, 임차인의 사용 과실로 분류하여 퇴거 시 부품 교체비를 청구한다.",1
건물의 일관된 외관 조성을 위하여 세입자가 임의로 베란다 창문에 에어캡(뾱뾱이)을 부착하거나 불투명 시트지를 붙이는 행위는 주택 관리 차원에서 전면 금지된다.,1
"임대차 계약 기간 만료 전에 세입자의 부득이한 사정으로 중도 퇴거 시, 임대인이 부담해야 할 공인중개사 중개보수 비용까지 나가는 세입자가 전액 책임지고 정산한다.",1
소형견이나 고양이 등 모든 동물의 사육을 금하며 지인의 애완동물 일시 방문도 불허한다.,1
매매나 차기 계약을 위해 집주인이 방문을 요구하면 요일 불문 집을 상시 개방한다.,1
지출 증빙 없는 월 정액 관리비 22만 원을 임대인 계좌로 매달 무조건 입금한다.,1
거주 중 발생하는 보일러 기기 및 에어컨 고장의 수리비는 임차인이 전액 부담한다.,1
중도 계약 해지 시 나가는 세입자는 남은 기간의 차임을 위약금조로 선납해야 한다.,1
벽면에 달력이나 액자용 못을 단 한 개라도 박으면 퇴거 시 방 전체 도배를 해준다.,1
주인은 주택 보존 상태 감독을 위해 세입자가 없어도 마스터키로 내부 점검을 한다.,1
가족 외 지인의 주택 내 숙박은 일체 금지하며 위반 시 추가 차임 15만 원을 낸다.,1
주택 매매로 소유주가 바뀌면 임차인은 만기 전이라도 주인의 퇴거 요청에 따른다.,1
퇴거 시 세입자가 지출한 인테리어 필요비나 유익비의 비용 상환 청구는 포기한다.,1
차임이 하루라도 연체되면 지체 일수에 대해 연 25%의 지연료를 더해 송금한다.,1
실내 결로 현상으로 생기는 모든 벽면 곰팡이는 세입자의 환기 부실 책임으로 한다.,1
배관 타공 공사는 절대 불가능하며 임차인은 이동식 냉방 기기만 구입해 사용한다.,1
임대인은 보안 관리를 위하여 세입자의 동의 없이 현관 앞 복도에 CCTV를 켠다.,1
계약 후 1년 뒤 집주인이 월세 9% 인상을 청구하면 군말 없이 이에 응하기로 한다.,1
이사 퇴거 시 실내 소독 및 입주 청소비 20만 원을 보증금에서 무조건 차감한다.,1
수전 교체 등 살면서 생기는 미미한 주택 하자는 세입자가 비용을 들여 고친다.,1
본 주택 내에서는 컴퓨터를 이용하는 프리랜서 형태의 모든 재택 업무를 금지한다.,1
핸드폰 번호가 변경되면 3일 이내에 증빙을 구비하여 집주인에게 서면 보고한다.,1
층간소음 민원 방지를 위해 거실 바닥 매트 시공을 세입자 부담으로 강제한다.,1
주차장 자리가 부족하여 생기는 주차 관련 불편은 임차인이 전적으로 감수한다.,1
제공된 옵션 세탁기의 미세한 외관 긁힘도 세입자가 퇴거 시 전액 변상한다.,1
베란다 유리창에 미관을 해치는 스티커나 알림 글귀를 부착하는 행위를 금지한다.,1
만기 전 퇴거 시 쌍방 부동산 중개수수료는 중도 퇴거하는 임차인이 전액 낸다.,1
"임차인은 새로운 임차인을 유치하기 위해 임대인이나 공인중개사가 주택 방문을 요청할 경우, 세입자의 부재 여부나 주말 시간대에 관계없이 언제든 집을 보여주어야 한다.",1
매월 청구되는 아파트 정액 관리비 25만 원은 세부 사용 영수증이나 지출 내역의 서면 고지 없이 임대인에게 무조건 일괄 지급하는 것을 원칙으로 정한다.,1
"주택 내 설치된 보일러, 에어컨, 싱크대 등 주요 시설물의 고장이나 노후화로 인한 부품 교체 비용은 금액의 다과를 불문하고 전액 임차인이 자비로 해결한다.",1
"임차인의 개인적 사유로 계약 기간 중 중도 퇴거를 요청할 시, 잔여 임대차 기간에 상관없이 기 납부한 계약금 및 보증금 총액의 10%를 중도해지 위약금으로 임대인에게 지급한다.",1
"주택 인도 후 거실이나 방 벽면에 일체의 못박기, 타공, 스티커 및 인테리어 시트지 부착을 금지하며 위반 시 퇴거할 때 방 전체 도배 비용을 세입자가 변상한다.",1
"임대인은 건물의 화재 예방 및 시설물 보존 상태를 확인하기 위하여, 임차인의 부재중이라 하더라도 사전 연락 없이 마스터키를 사용하여 주택 내부에 수시로 출입할 수 있다.",1
"본 주택에는 임대차 계약서에 기재된 인원 외에 친척, 친구 등 지인이 방문하여 3일 이상 연속으로 체류하거나 숙박할 수 없으며 위반 시 일할 계산된 차임을 추가 청구한다.",1
"임차 주택의 매매 계약이 체결되어 소유자가 변경될 경우, 임차인은 잔여 계약 기간이 남아있더라도 새로운 임대인의 퇴거 요청이 있으면 3개월 이내에 집을 비워주기로 한다.",1
"임차인이 거주 편의나 주택 가치 증진을 위해 자비로 지출한 시설 보수비, 인테리어 필요비 및 유익비에 대해서는 퇴거 시 임대인에게 일체의 비용 상환을 청구할 수 없다.",1
"월 차임 지급일 기준으로 단 하루라도 입금이 지연될 경우, 연체된 금액에 대하여 금융권 평균을 초과하는 연 20%의 과도한 지연손해금을 일할 계산하여 추가 납부한다.",1
실내 벽면에 발생하는 결로 현상이나 장마철 습기로 인한 도배지의 오염 및 곰팡이 발생은 평소 임차인의 환기 소홀 관리 책임으로 간주하여 세입자 비용으로 전면 보수한다.,1
"에어컨 실외기 배관 연결을 위한 외벽 및 샷시 틀의 신규 타공 공사는 건물 외관 손상을 이유로 절대 불가하며, 임차인은 타공이 필요 없는 창문형 에어컨만 쓴다.",1
건물 내 사생활 보안 및 외부인 출입 통제를 명목으로 임대인은 임차인의 사전 승인 없이 현관문 앞 복도 천장에 CCTV를 설치하여 실시간으로 모니터링할 수 있다.,1
"계약 체결 후 1년이 지난 시점에 임대인이 주변 부동산 시세 상승을 이유로 보증금 또는 월세의 10% 증액을 요구할 경우, 임차인은 조건 없이 이에 동의하기로 약정한다.",1
임대차 계약 만료로 퇴거 시 다음 세입자를 위한 실내 청결 상태 원상복구 명목으로 전문 업체의 입주 청소비 정액 20만 원을 임차인이 임대인에게 현금으로 지급한다.,1
"욕실 수전 교체, 전등 안정기 교환, 도어록 배터리 방전 등 일상적인 주거 생활 중 발생하는 소규모 소모성 수선 및 하자 보수 비용은 사용자인 임차인이 직접 부담한다.",1
"본 임대차 목적물은 주거 전용 용도로만 제한되므로 집 안에서 PC를 활용한 IT 프리랜서 개인 업무, 블로그 마케팅, 소규모 인터넷 쇼핑몰 등 모든 재택근무를 금지한다.",1
